"Year","Month","Month Name","State","City","Store name","Lines","Category","Sales revenue","Quantity sold","Margin"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","City Skirts","Full length","1599.9","9","424.5"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","City Skirts","Mini city","1405.1","7","530.4"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","City Trousers","Bermudas","141.3","1","19.2"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","City Trousers","Long lounge pants","1022.3","7","274.5"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Dresses","Casual dresses","1995.4","13","714.7"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Dresses","Evening wear","6348","42","2491.6"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Dresses","Skirts","4714.4","33","1934"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Dresses","Sweater dresses","4957.5","39","1307.3"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Jackets","Boatwear","863.1","6","369.1"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Jackets","Fancy fabric","903.5","5","421.5"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Jackets","Outdoor","1001.4","6","261.5"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Leather","Pants","109.5","1","13.8"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Leather","Shirts","620.9","3","195.4"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Overcoats","Dry wear","903.1","6","147.1"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Overcoats","Wet wear","1099.6","6","294.8"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Shirt Waist","2 Pocket shirts","10115.9","54","2682.9"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Shirt Waist","Long sleeve","3794.4","25","1245.3"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Shirt Waist","Short sleeve","5731.4","32","1834.1"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Sweaters","Cardigan","151.7","2","-62"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Sweaters","Soft fabric","3739.8","26","1002.5"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Sweaters","Turtleneck","7251.2","49","2382.1"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Sweat-T-Shirts","Sweats","7433","63","2523.4"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Sweat-T-Shirts","T-Shirts","69613.4","375","26461.4"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Trousers","Jeans","2254.1","12","780.4"
"2016","9","September","California","San Francisco","e-Fashion San Francisco","Trousers","Party pants","548.9","3","167"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Belts,bags,wallets","2336.3","17","613.1"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Hair accessories","1362.2","6","458.6"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Hats,gloves,scarves","519","6","-5"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Jewelry","1184.9","8","338.4"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Lounge wear","2763.5","18","771.8"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Samples","5385.8","41","1966.5"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Skirts","Full length","1071.3","8","148"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Skirts","Mini city","1220.1","7","372.9"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Trousers","Bermudas","608.9","4","111.4"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","City Trousers","Long lounge pants","423.9","3","100"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Casual dresses","2686.2","19","843.9"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Evening wear","8330","54","3325.4"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Skirts","4262","30","1598.5"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Dresses","Sweater dresses","2873.9","21","889.6"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Jackets","Boatwear","859.1","6","389.1"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Jackets","Fancy fabric","70.8","1","-60.9"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Jackets","Outdoor","185.1","1","62.4"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Leather","Jackets","608.8","4","145"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Leather","Shirts","566.2","3","150.5"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Outerwear","Day wear","865","10","84.5"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Outerwear","Night wear","217.9","1","58"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Overcoats","Dry wear","456.7","3","91.3"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Overcoats","Wet wear","892.6","5","268.8"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Shirt Waist","2 Pocket shirts","2363.1","13","604.5"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Shirt Waist","Long sleeve","4466.1","28","1506.2"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Shirt Waist","Short sleeve","5846.1","31","2199.6"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweaters","Cardigan","934.2","11","-215"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweaters","Soft fabric","4171","23","1571.7"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweaters","Turtleneck","5356.5","34","1707.5"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweat-T-Shirts","Sweats","3623.1","31","1240"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweat-T-Shirts","T-Shirts","50484.6","269","19108.2"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Trousers","Jeans","936.2","5","285.2"
"2016","9","September","Colorado","Colorado Springs","e-Fashion Colorado Springs","Trousers","Party pants","844.9","4","314.2"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Belts,bags,wallets","4134","30","974.8"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Hair accessories","1852.8","8","566.7"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Hats,gloves,scarves","708.5","4","171.8"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Jewelry","336.8","3","62.3"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Lounge wear","2144.1","12","762"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Samples","2804.2","21","1065.6"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","City Skirts","Full length","1457.6","9","359.8"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","City Skirts","Mini city","1697.3","10","410.4"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","City Trousers","Bermudas","108.4","1","-8.2"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","City Trousers","Long lounge pants","1066.7","6","396.5"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Casual dresses","2987","18","1245"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Evening wear","9381.1","63","3575"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Skirts","6521.3","43","2770.9"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Sweater dresses","3875.8","31","974.2"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Jackets","Boatwear","652.6","4","296.7"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Jackets","Fancy fabric","686","4","329.7"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Jackets","Outdoor","185.1","1","61.9"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Leather","Jackets","445.7","3","99.7"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Overcoats","Dry wear","1033.7","6","255.7"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Overcoats","Wet wear","1099.4","6","356.4"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","2 Pocket shirts","6561.2","34","1687.1"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","Long sleeve","6648.4","43","2279.1"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","Short sleeve","3978.2","21","1349.8"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Sweaters","Cardigan","1211","14","-267.3"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Sweaters","Soft fabric","4899","32","1429.3"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Sweaters","Turtleneck","7326.8","48","2156.5"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Sweat-T-Shirts","Sweats","10564.3","87","3810.5"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Sweat-T-Shirts","T-Shirts","43715.8","254","15377.4"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Trousers","Jeans","1100.1","6","322.2"
"2016","9","September","DC","Washington","e-Fashion Washington Tolbooth","Trousers","Party pants","3578.7","22","1252.9"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Accessories","Belts,bags,wallets","2704.1","19","668.8"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Accessories","Hair accessories","2166.1","12","421.7"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Accessories","Hats,gloves,scarves","20.9","1","-134.6"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Accessories","Jewelry","1215.5","10","318"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Accessories","Lounge wear","2700.6","14","1125"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Accessories","Samples","4453.3","33","1688.8"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","City Skirts","Full length","1307.5","6","529.6"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","City Skirts","Mini city","457.7","2","181.8"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","City Trousers","Bermudas","455.6","4","-15.9"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Dresses","Casual dresses","4199.8","25","1681.3"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Dresses","Evening wear","6085.3","41","2305.2"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Dresses","Skirts","5528.1","36","2353.9"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Dresses","Sweater dresses","1726.9","13","501.4"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Jackets","Boatwear","326.4","2","148.3"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Jackets","Fancy fabric","850.3","5","406.2"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Jackets","Outdoor","108.4","1","-9.6"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Leather","Pants","-131.4","0","-109"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Leather","Shirts","1034.8","5","326.4"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Outerwear","Hats,gloves,scarves","86.5","1","15.9"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Overcoats","Dry wear","543.2","4","76.7"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Overcoats","Wet wear","707.5","4","182.5"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","2 Pocket shirts","1634","8","511.6"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","Long sleeve","4155.5","25","1540.2"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","Short sleeve","3953.1","20","1686.1"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Sweaters","Cardigan","544.2","3","176.4"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Sweaters","Soft fabric","2083.5","13","703.5"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Sweaters","Turtleneck","10219.4","65","3898.3"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Sweat-T-Shirts","Sweats","8240.2","69","3091.7"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Sweat-T-Shirts","T-Shirts","34625.1","175","14223.8"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Trousers","Jeans","435.8","2","151.2"
"2016","9","September","Florida","Miami","e-Fashion Miami Sundance","Trousers","Party pants","185.1","1","55.3"
"2016","9","September","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Belts,bags,wallets","5463.8","36","1569"
"2016","9","September","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Hair accessories","3485.3","17","892"
"2016","9","September","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Hats,gloves,scarves","1250.4","10","160.4"
"2016","9","September","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Jewelry","762.1","5","263.6"
"2016","9","September","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Lounge wear","3965.5","22","1442.6"
"2016","9","September","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Samples","6103.7","44","2365.5"
"2016","9","September","Illinois","Chicago","e-Fashion Chicago 33rd","City Skirts","Full length","414","2","158.5"
